DeSO.1,Kon,UtlBakgrund,values,Year
1382C1020,Totalt,Svensk,2685,2019
1382C1020,Totalt,Utländsk,283,2019
1382C1030,Kvinnor,Svensk,998,2019
1382C1030,Kvinnor,Utländsk,158,2019
1382C1030,Män,Svensk,933,2019
1382C1030,Män,Utländsk,150,2019
1382C1030,Totalt,Svensk,1931,2019
1382C1030,Totalt,Utländsk,308,2019
1382C1040,Kvinnor,Svensk,578,2019
1382C1040,Kvinnor,Utländsk,187,2019
1382C1040,Män,Svensk,566,2019
1382C1040,Män,Utländsk,180,2019
1382C1040,Totalt,Svensk,1144,2019
1382C1040,Totalt,Utländsk,367,2019
1382C1050,Kvinnor,Svensk,547,2019
1382C1050,Kvinnor,Utländsk,85,2019
1382C1050,Män,Svensk,563,2019
1382C1050,Män,Utländsk,99,2019
1382C1050,Totalt,Svensk,1110,2019
1382C1050,Totalt,Utländsk,184,2019
1382C1060,Kvinnor,Svensk,726,2019
1382C1060,Kvinnor,Utländsk,269,2019
1382C1060,Män,Svensk,727,2019
1382C1060,Män,Utländsk,280,2019
1382C1060,Totalt,Svensk,1453,2019
1382C1060,Totalt,Utländsk,549,2019
1382C1070,Kvinnor,Svensk,1090,2019
1382C1070,Kvinnor,Utländsk,241,2019
1382C1070,Män,Svensk,864,2019
1382C1070,Män,Utländsk,252,2019
1382C1070,Totalt,Svensk,1954,2019
1382C1070,Totalt,Utländsk,493,2019
1382C1080,Kvinnor,Svensk,431,2019
1382C1080,Kvinnor,Utländsk,137,2019
1382C1080,Män,Svensk,489,2019
1382C1080,Män,Utländsk,135,2019
1382C1080,Totalt,Svensk,920,2019
1382C1080,Totalt,Utländsk,272,2019
1382C1090,Kvinnor,Svensk,672,2019
1382C1090,Kvinnor,Utländsk,179,2019
1382C1090,Män,Svensk,658,2019
1382C1090,Män,Utländsk,182,2019
1382C1090,Totalt,Svensk,1330,2019
1382C1090,Totalt,Utländsk,361,2019
1382C1100,Kvinnor,Svensk,826,2019
1382C1100,Kvinnor,Utländsk,266,2019
1382C1100,Män,Svensk,774,2019
1382C1100,Män,Utländsk,245,2019
1382C1100,Totalt,Svensk,1600,2019
1382C1100,Totalt,Utländsk,511,2019
1382C1110,Kvinnor,Svensk,331,2019
1382C1110,Kvinnor,Utländsk,85,2019
1382C1110,Män,Svensk,372,2019
1382C1110,Män,Utländsk,85,2019
1382C1110,Totalt,Svensk,703,2019
1382C1110,Totalt,Utländsk,170,2019
1382C1120,Kvinnor,Svensk,567,2019
1382C1120,Kvinnor,Utländsk,534,2019
1382C1120,Män,Svensk,526,2019
1382C1120,Män,Utländsk,573,2019
1382C1120,Totalt,Svensk,1093,2019
1382C1120,Totalt,Utländsk,1107,2019
1382C1130,Kvinnor,Svensk,478,2019
1382C1130,Kvinnor,Utländsk,258,2019
1382C1130,Män,Svensk,503,2019
1382C1130,Män,Utländsk,242,2019
1382C1130,Totalt,Svensk,981,2019
1382C1130,Totalt,Utländsk,500,2019
1382C1140,Kvinnor,Svensk,364,2019
1382C1140,Kvinnor,Utländsk,299,2019
1382C1140,Män,Svensk,362,2019
1382C1140,Män,Utländsk,315,2019
1382C1140,Totalt,Svensk,726,2019
1382C1140,Totalt,Utländsk,614,2019
1382C1150,Kvinnor,Svensk,1198,2019
1382C1150,Kvinnor,Utländsk,240,2019
1382C1150,Män,Svensk,1271,2019
1382C1150,Män,Utländsk,245,2019
1382C1150,Totalt,Svensk,2469,2019
1382C1150,Totalt,Utländsk,485,2019
1382C1160,Kvinnor,Svensk,404,2019
1382C1160,Kvinnor,Utländsk,73,2019
1382C1160,Män,Svensk,423,2019
1382C1160,Män,Utländsk,99,2019
1382C1160,Totalt,Svensk,827,2019
1382C1160,Totalt,Utländsk,172,2019
1383A0010,Kvinnor,Svensk,542,2019
1383A0010,Kvinnor,Utländsk,53,2019
1383A0010,Män,Svensk,601,2019
1383A0010,Män,Utländsk,75,2019
1383A0010,Totalt,Svensk,1143,2019
1383A0010,Totalt,Utländsk,128,2019
1383A0020,Kvinnor,Svensk,672,2019
1383A0020,Kvinnor,Utländsk,75,2019
1383A0020,Män,Svensk,742,2019
1383A0020,Män,Utländsk,87,2019
1383A0020,Totalt,Svensk,1414,2019
1383A0020,Totalt,Utländsk,162,2019
1383A0030,Kvinnor,Svensk,1002,2019
1383A0030,Kvinnor,Utländsk,75,2019
1383A0030,Män,Svensk,1035,2019
1383A0030,Män,Utländsk,108,2019
1383A0030,Totalt,Svensk,2037,2019
1383A0030,Totalt,Utländsk,183,2019
1383A0040,Kvinnor,Svensk,519,2019
1383A0040,Kvinnor,Utländsk,52,2019
1383A0040,Män,Svensk,507,2019
1383A0040,Män,Utländsk,49,2019
1383A0040,Totalt,Svensk,1026,2019
1383A0040,Totalt,Utländsk,101,2019
1383A0050,Kvinnor,Svensk,682,2019
1383A0050,Kvinnor,Utländsk,39,2019
1383A0050,Män,Svensk,756,2019
1383A0050,Män,Utländsk,43,2019
1383A0050,Totalt,Svensk,1438,2019
1383A0050,Totalt,Utländsk,82,2019
1383A0060,Kvinnor,Svensk,469,2019
1383A0060,Kvinnor,Utländsk,48,2019
1383A0060,Män,Svensk,520,2019
1383A0060,Män,Utländsk,47,2019
1383A0060,Totalt,Svensk,989,2019
1383A0060,Totalt,Utländsk,95,2019
1383A0070,Kvinnor,Svensk,869,2019
1383A0070,Kvinnor,Utländsk,92,2019
1383A0070,Män,Svensk,922,2019
1383A0070,Män,Utländsk,80,2019
1383A0070,Totalt,Svensk,1791,2019
1383A0070,Totalt,Utländsk,172,2019
1383A0080,Kvinnor,Svensk,665,2019
1383A0080,Kvinnor,Utländsk,72,2019
1383A0080,Män,Svensk,718,2019
1383A0080,Män,Utländsk,69,2019
1383A0080,Totalt,Svensk,1383,2019
1383A0080,Totalt,Utländsk,141,2019
1383A0090,Kvinnor,Svensk,699,2019
1383A0090,Kvinnor,Utländsk,77,2019
1383A0090,Män,Svensk,799,2019
1383A0090,Män,Utländsk,78,2019
1383A0090,Totalt,Svensk,1498,2019
1383A0090,Totalt,Utländsk,155,2019
1383B2010,Kvinnor,Svensk,771,2019
1383B2010,Kvinnor,Utländsk,188,2019
1383B2010,Män,Svensk,732,2019
1383B2010,Män,Utländsk,213,2019
1383B2010,Totalt,Svensk,1503,2019
1383B2010,Totalt,Utländsk,401,2019
1383B2020,Kvinnor,Svensk,487,2019
1383B2020,Kvinnor,Utländsk,68,2019
1383B2020,Män,Svensk,536,2019
1383B2020,Män,Utländsk,63,2019
1383B2020,Totalt,Svensk,1023,2019
1383B2020,Totalt,Utländsk,131,2019
1383B3010,Kvinnor,Svensk,413,2019
1383B3010,Kvinnor,Utländsk,85,2019
1383B3010,Män,Svensk,456,2019
1383B3010,Män,Utländsk,99,2019
1383B3010,Totalt,Svensk,869,2019
1383B3010,Totalt,Utländsk,184,2019
1383B3020,Kvinnor,Svensk,583,2019
1383B3020,Kvinnor,Utländsk,159,2019
1383B3020,Män,Svensk,598,2019
1383B3020,Män,Utländsk,186,2019
1383B3020,Totalt,Svensk,1181,2019
1383B3020,Totalt,Utländsk,345,2019
1383B4010,Kvinnor,Svensk,945,2019
1383B4010,Kvinnor,Utländsk,144,2019
1383B4010,Män,Svensk,981,2019
1383B4010,Män,Utländsk,121,2019
1383B4010,Totalt,Svensk,1926,2019
1383B4010,Totalt,Utländsk,265,2019
1383B5010,Kvinnor,Svensk,1005,2019
1383B5010,Kvinnor,Utländsk,114,2019
1383B5010,Män,Svensk,1007,2019
1383B5010,Män,Utländsk,107,2019
1383B5010,Totalt,Svensk,2012,2019
1383B5010,Totalt,Utländsk,221,2019
1383B6010,Kvinnor,Svensk,516,2019
1383B6010,Kvinnor,Utländsk,51,2019
1383B6010,Män,Svensk,537,2019
1383B6010,Män,Utländsk,56,2019
1383B6010,Totalt,Svensk,1053,2019
1383B6010,Totalt,Utländsk,107,2019
1383B6020,Kvinnor,Svensk,370,2019
1383B6020,Kvinnor,Utländsk,41,2019
1383B6020,Män,Svensk,419,2019
1383B6020,Män,Utländsk,32,2019
1383B6020,Totalt,Svensk,789,2019
1383B6020,Totalt,Utländsk,73,2019
1383C1010,Kvinnor,Svensk,689,2019
1383C1010,Kvinnor,Utländsk,45,2019
1383C1010,Män,Svensk,704,2019
1383C1010,Män,Utländsk,64,2019
1383C1010,Totalt,Svensk,1393,2019
1383C1010,Totalt,Utländsk,109,2019
1383C1020,Kvinnor,Svensk,909,2019
1383C1020,Kvinnor,Utländsk,66,2019
1383C1020,Män,Svensk,930,2019
1383C1020,Män,Utländsk,67,2019
1383C1020,Totalt,Svensk,1839,2019
1383C1020,Totalt,Utländsk,133,2019
1383C1030,Kvinnor,Svensk,420,2019
1383C1030,Kvinnor,Utländsk,45,2019
1383C1030,Män,Svensk,432,2019
1383C1030,Män,Utländsk,34,2019
1383C1030,Totalt,Svensk,852,2019
1383C1030,Totalt,Utländsk,79,2019
1383C1040,Kvinnor,Svensk,679,2019
1383C1040,Kvinnor,Utländsk,93,2019
1383C1040,Män,Svensk,526,2019
1383C1040,Män,Utländsk,73,2019
1383C1040,Totalt,Svensk,1205,2019
1383C1040,Totalt,Utländsk,166,2019
1383C1050,Kvinnor,Svensk,996,2019
1383C1050,Kvinnor,Utländsk,187,2019
1383C1050,Män,Svensk,924,2019
1383C1050,Män,Utländsk,164,2019
1383C1050,Totalt,Svensk,1920,2019
1383C1050,Totalt,Utländsk,351,2019
1383C1060,Kvinnor,Svensk,581,2019
1383C1060,Kvinnor,Utländsk,392,2019
1383C1060,Män,Svensk,539,2019
1383C1060,Män,Utländsk,365,2019
1383C1060,Totalt,Svensk,1120,2019
1383C1060,Totalt,Utländsk,757,2019
1383C1070,Kvinnor,Svensk,641,2019
1383C1070,Kvinnor,Utländsk,76,2019
1383C1070,Män,Svensk,686,2019
1383C1070,Män,Utländsk,94,2019
1383C1070,Totalt,Svensk,1327,2019
1383C1070,Totalt,Utländsk,170,2019
1383C1080,Kvinnor,Svensk,915,2019
1383C1080,Kvinnor,Utländsk,110,2019
1383C1080,Män,Svensk,777,2019
1383C1080,Män,Utländsk,91,2019
1383C1080,Totalt,Svensk,1692,2019
1383C1080,Totalt,Utländsk,201,2019
1383C1090,Kvinnor,Svensk,906,2019
1383C1090,Kvinnor,Utländsk,132,2019
1383C1090,Män,Svensk,867,2019
1383C1090,Män,Utländsk,132,2019
1383C1090,Totalt,Svensk,1773,2019
1383C1090,Totalt,Utländsk,264,2019
1383C1100,Kvinnor,Svensk,968,2019
1383C1100,Kvinnor,Utländsk,144,2019
1383C1100,Män,Svensk,999,2019
1383C1100,Män,Utländsk,183,2019
1383C1100,Totalt,Svensk,1967,2019
1383C1100,Totalt,Utländsk,327,2019
1383C1110,Kvinnor,Svensk,907,2019
1383C1110,Kvinnor,Utländsk,170,2019
1383C1110,Män,Svensk,787,2019
1383C1110,Män,Utländsk,167,2019
1383C1110,Totalt,Svensk,1694,2019
1383C1110,Totalt,Utländsk,337,2019
1383C1120,Kvinnor,Svensk,1104,2019
1383C1120,Kvinnor,Utländsk,138,2019
1383C1120,Män,Svensk,1036,2019
1383C1120,Män,Utländsk,119,2019
1383C1120,Totalt,Svensk,2140,2019
1383C1120,Totalt,Utländsk,257,2019
1383C1130,Kvinnor,Svensk,765,2019
1383C1130,Kvinnor,Utländsk,167,2019
1383C1130,Män,Svensk,757,2019
1383C1130,Män,Utländsk,143,2019
1383C1130,Totalt,Svensk,1522,2019
1383C1130,Totalt,Utländsk,310,2019
1383C1140,Kvinnor,Svensk,574,2019
1383C1140,Kvinnor,Utländsk,42,2019
1383C1140,Män,Svensk,569,2019
1383C1140,Män,Utländsk,40,2019
1383C1140,Totalt,Svensk,1143,2019
1383C1140,Totalt,Utländsk,82,2019
1383C1150,Kvinnor,Svensk,1067,2019
1383C1150,Kvinnor,Utländsk,155,2019
1383C1150,Män,Svensk,1024,2019
1383C1150,Män,Utländsk,163,2019
1383C1150,Totalt,Svensk,2091,2019
1383C1150,Totalt,Utländsk,318,2019
1383C1160,Kvinnor,Svensk,904,2019
1383C1160,Kvinnor,Utländsk,191,2019
1383C1160,Män,Svensk,857,2019
1383C1160,Män,Utländsk,180,2019
1383C1160,Totalt,Svensk,1761,2019
1383C1160,Totalt,Utländsk,371,2019
1383C1170,Kvinnor,Svensk,782,2019
1383C1170,Kvinnor,Utländsk,370,2019
1383C1170,Män,Svensk,770,2019
1383C1170,Män,Utländsk,399,2019
1383C1170,Totalt,Svensk,1552,2019
1383C1170,Totalt,Utländsk,769,2019
1383C1180,Kvinnor,Svensk,665,2019
1383C1180,Kvinnor,Utländsk,328,2019
1383C1180,Män,Svensk,646,2019
1383C1180,Män,Utländsk,308,2019
1383C1180,Totalt,Svensk,1311,2019
1383C1180,Totalt,Utländsk,636,2019
1383C1190,Kvinnor,Svensk,1124,2019
1383C1190,Kvinnor,Utländsk,176,2019
1383C1190,Män,Svensk,1189,2019
1383C1190,Män,Utländsk,176,2019
1383C1190,Totalt,Svensk,2313,2019
1383C1190,Totalt,Utländsk,352,2019
1383C1200,Kvinnor,Svensk,814,2019
1383C1200,Kvinnor,Utländsk,125,2019
1383C1200,Män,Svensk,925,2019
1383C1200,Män,Utländsk,112,2019
1383C1200,Totalt,Svensk,1739,2019
1383C1200,Totalt,Utländsk,237,2019
1384A0010,Kvinnor,Svensk,531,2019
1384A0010,Kvinnor,Utländsk,37,2019
1384A0010,Män,Svensk,558,2019
1384A0010,Män,Utländsk,61,2019
1384A0010,Totalt,Svensk,1089,2019
1384A0010,Totalt,Utländsk,98,2019
1384A0020,Kvinnor,Svensk,789,2019
1384A0020,Kvinnor,Utländsk,75,2019
1384A0020,Män,Svensk,876,2019
1384A0020,Män,Utländsk,66,2019
1384A0020,Totalt,Svensk,1665,2019
1384A0020,Totalt,Utländsk,141,2019
1384A0030,Kvinnor,Svensk,747,2019
1384A0030,Kvinnor,Utländsk,73,2019
1384A0030,Män,Svensk,760,2019
1384A0030,Män,Utländsk,71,2019
1384A0030,Totalt,Svensk,1507,2019
1384A0030,Totalt,Utländsk,144,2019
1384A0040,Kvinnor,Svensk,784,2019
1384A0040,Kvinnor,Utländsk,141,2019
1384A0040,Män,Svensk,883,2019
1384A0040,Män,Utländsk,110,2019
1384A0040,Totalt,Svensk,1667,2019
1384A0040,Totalt,Utländsk,251,2019
1384A0050,Kvinnor,Svensk,603,2019
1384A0050,Kvinnor,Utländsk,74,2019
1384A0050,Män,Svensk,629,2019
1384A0050,Män,Utländsk,69,2019
1384A0050,Totalt,Svensk,1232,2019
1384A0050,Totalt,Utländsk,143,2019
1384B2010,Kvinnor,Svensk,860,2019
1384B2010,Kvinnor,Utländsk,71,2019
1384B2010,Män,Svensk,876,2019
1384B2010,Män,Utländsk,69,2019
1384B2010,Totalt,Svensk,1736,2019
1384B2010,Totalt,Utländsk,140,2019
1384B2020,Kvinnor,Svensk,495,2019
1384B2020,Kvinnor,Utländsk,69,2019
1384B2020,Män,Svensk,511,2019
1384B2020,Män,Utländsk,55,2019
1384B2020,Totalt,Svensk,1006,2019
1384B2020,Totalt,Utländsk,124,2019
1384B2030,Kvinnor,Svensk,1009,2019
1384B2030,Kvinnor,Utländsk,129,2019
1384B2030,Män,Svensk,1042,2019
1384B2030,Män,Utländsk,187,2019
1384B2030,Totalt,Svensk,2051,2019
1384B2030,Totalt,Utländsk,316,2019
1384B2040,Kvinnor,Svensk,1069,2019
1384B2040,Kvinnor,Utländsk,125,2019
1384B2040,Män,Svensk,1016,2019
1384B2040,Män,Utländsk,125,2019
1384B2040,Totalt,Svensk,2085,2019
1384B2040,Totalt,Utländsk,250,2019
1384B2050,Kvinnor,Svensk,984,2019
1384B2050,Kvinnor,Utländsk,81,2019
1384B2050,Män,Svensk,973,2019
1384B2050,Män,Utländsk,79,2019
1384B2050,Totalt,Svensk,1957,2019
1384B2050,Totalt,Utländsk,160,2019
1384B3010,Kvinnor,Svensk,610,2019
1384B3010,Kvinnor,Utländsk,87,2019
1384B3010,Män,Svensk,638,2019
1384B3010,Män,Utländsk,72,2019
1384B3010,Totalt,Svensk,1248,2019
1384B3010,Totalt,Utländsk,159,2019
1384B3020,Kvinnor,Svensk,1014,2019
1384B3020,Kvinnor,Utländsk,133,2019
1384B3020,Män,Svensk,966,2019
1384B3020,Män,Utländsk,139,2019
1384B3020,Totalt,Svensk,1980,2019
1384B3020,Totalt,Utländsk,272,2019
1384C1010,Kvinnor,Svensk,979,2019
1384C1010,Kvinnor,Utländsk,97,2019
1384C1010,Män,Svensk,1024,2019
1384C1010,Män,Utländsk,87,2019
1384C1010,Totalt,Svensk,2003,2019
1384C1010,Totalt,Utländsk,184,2019
1384C1020,Kvinnor,Svensk,1093,2019
1384C1020,Kvinnor,Utländsk,115,2019
1384C1020,Män,Svensk,1076,2019
1384C1020,Män,Utländsk,124,2019
1384C1020,Totalt,Svensk,2169,2019
1384C1020,Totalt,Utländsk,239,2019
1384C1030,Kvinnor,Svensk,913,2019
1384C1030,Kvinnor,Utländsk,97,2019
1384C1030,Män,Svensk,859,2019
1384C1030,Män,Utländsk,95,2019
1384C1030,Totalt,Svensk,1772,2019
1384C1030,Totalt,Utländsk,192,2019
1384C1040,Kvinnor,Svensk,918,2019
1384C1040,Kvinnor,Utländsk,104,2019
1384C1040,Män,Svensk,887,2019
1384C1040,Män,Utländsk,103,2019
1384C1040,Totalt,Svensk,1805,2019
1384C1040,Totalt,Utländsk,207,2019
1384C1050,Kvinnor,Svensk,1082,2019
1384C1050,Kvinnor,Utländsk,114,2019
1384C1050,Män,Svensk,1126,2019
1384C1050,Män,Utländsk,87,2019
1384C1050,Totalt,Svensk,2208,2019
1384C1050,Totalt,Utländsk,201,2019
1384C1060,Kvinnor,Svensk,1018,2019
1384C1060,Kvinnor,Utländsk,102,2019
1384C1060,Män,Svensk,966,2019
1384C1060,Män,Utländsk,89,2019
1384C1060,Totalt,Svensk,1984,2019
1384C1060,Totalt,Utländsk,191,2019
1384C1070,Kvinnor,Svensk,1107,2019
1384C1070,Kvinnor,Utländsk,135,2019
1384C1070,Män,Svensk,1182,2019
1384C1070,Män,Utländsk,117,2019
1384C1070,Totalt,Svensk,2289,2019
1384C1070,Totalt,Utländsk,252,2019
1384C1080,Kvinnor,Svensk,827,2019
1384C1080,Kvinnor,Utländsk,86,2019
1384C1080,Män,Svensk,915,2019
1384C1080,Män,Utländsk,86,2019
1384C1080,Totalt,Svensk,1742,2019
1384C1080,Totalt,Utländsk,172,2019
1384C1090,Kvinnor,Svensk,670,2019
1384C1090,Kvinnor,Utländsk,82,2019
1384C1090,Män,Svensk,738,2019
1384C1090,Män,Utländsk,75,2019
1384C1090,Totalt,Svensk,1408,2019
1384C1090,Totalt,Utländsk,157,2019
1384C1100,Kvinnor,Svensk,794,2019
1384C1100,Kvinnor,Utländsk,158,2019
1384C1100,Män,Svensk,757,2019
1384C1100,Män,Utländsk,152,2019
1384C1100,Totalt,Svensk,1551,2019
1384C1100,Totalt,Utländsk,310,2019
1384C1110,Kvinnor,Svensk,1071,2019
1384C1110,Kvinnor,Utländsk,149,2019
1384C1110,Män,Svensk,1071,2019
1384C1110,Män,Utländsk,117,2019
1384C1110,Totalt,Svensk,2142,2019
1384C1110,Totalt,Utländsk,266,2019
1384C1120,Kvinnor,Svensk,916,2019
1384C1120,Kvinnor,Utländsk,71,2019
1384C1120,Män,Svensk,933,2019
1384C1120,Män,Utländsk,88,2019
1384C1120,Totalt,Svensk,1849,2019
1384C1120,Totalt,Utländsk,159,2019
1384C1130,Kvinnor,Svensk,567,2019
1384C1130,Kvinnor,Utländsk,129,2019
1384C1130,Män,Svensk,554,2019
1384C1130,Män,Utländsk,129,2019
1384C1130,Totalt,Svensk,1121,2019
1384C1130,Totalt,Utländsk,258,2019
1384C1140,Kvinnor,Svensk,840,2019
1384C1140,Kvinnor,Utländsk,163,2019
1384C1140,Män,Svensk,783,2019
1384C1140,Män,Utländsk,147,2019
1384C1140,Totalt,Svensk,1623,2019
1384C1140,Totalt,Utländsk,310,2019
1384C1150,Kvinnor,Svensk,722,2019
1384C1150,Kvinnor,Utländsk,132,2019
1384C1150,Män,Svensk,630,2019
1384C1150,Män,Utländsk,118,2019
1384C1150,Totalt,Svensk,1352,2019
1384C1150,Totalt,Utländsk,250,2019
1384C1160,Kvinnor,Svensk,837,2019
1384C1160,Kvinnor,Utländsk,69,2019
1384C1160,Män,Svensk,913,2019
1384C1160,Män,Utländsk,74,2019
1384C1160,Totalt,Svensk,1750,2019
1384C1160,Totalt,Utländsk,143,2019
1384C1170,Kvinnor,Svensk,550,2019
1384C1170,Kvinnor,Utländsk,87,2019
1384C1170,Män,Svensk,513,2019
1384C1170,Män,Utländsk,70,2019
1384C1170,Totalt,Svensk,1063,2019
1384C1170,Totalt,Utländsk,157,2019
1384C1180,Kvinnor,Svensk,879,2019
1384C1180,Kvinnor,Utländsk,97,2019
1384C1180,Män,Svensk,834,2019
1384C1180,Män,Utländsk,74,2019
1384C1180,Totalt,Svensk,1713,2019
1384C1180,Totalt,Utländsk,171,2019
1384C1190,Kvinnor,Svensk,615,2019
1384C1190,Kvinnor,Utländsk,92,2019
1384C1190,Män,Svensk,524,2019
1384C1190,Män,Utländsk,80,2019
1384C1190,Totalt,Svensk,1139,2019
1384C1190,Totalt,Utländsk,172,2019
1384C1200,Kvinnor,Svensk,748,2019
1384C1200,Kvinnor,Utländsk,64,2019
1384C1200,Män,Svensk,728,2019
1384C1200,Män,Utländsk,65,2019
1384C1200,Totalt,Svensk,1476,2019
1384C1200,Totalt,Utländsk,129,2019
1384C1210,Kvinnor,Svensk,901,2019
1384C1210,Kvinnor,Utländsk,223,2019
1384C1210,Män,Svensk,747,2019
1384C1210,Män,Utländsk,165,2019
1384C1210,Totalt,Svensk,1648,2019
1384C1210,Totalt,Utländsk,388,2019
1384C1220,Kvinnor,Svensk,1008,2019
1384C1220,Kvinnor,Utländsk,149,2019
1384C1220,Män,Svensk,923,2019
1384C1220,Män,Utländsk,138,2019
1384C1220,Totalt,Svensk,1931,2019
1384C1220,Totalt,Utländsk,287,2019
1384C1230,Kvinnor,Svensk,739,2019
1384C1230,Kvinnor,Utländsk,84,2019
1384C1230,Män,Svensk,753,2019
1384C1230,Män,Utländsk,76,2019
1384C1230,Totalt,Svensk,1492,2019
1384C1230,Totalt,Utländsk,160,2019
1384C1240,Kvinnor,Svensk,831,2019
1384C1240,Kvinnor,Utländsk,94,2019
1384C1240,Män,Svensk,831,2019
1384C1240,Män,Utländsk,104,2019
1384C1240,Totalt,Svensk,1662,2019
1384C1240,Totalt,Utländsk,198,2019
1384C1250,Kvinnor,Svensk,1368,2019
1384C1250,Kvinnor,Utländsk,326,2019
1384C1250,Män,Svensk,1433,2019
1384C1250,Män,Utländsk,335,2019
1384C1250,Totalt,Svensk,2801,2019
1384C1250,Totalt,Utländsk,661,2019
1384C1260,Kvinnor,Svensk,1013,2019
1384C1260,Kvinnor,Utländsk,113,2019
1384C1260,Män,Svensk,1020,2019
1384C1260,Män,Utländsk,133,2019
1384C1260,Totalt,Svensk,2033,2019
1384C1260,Totalt,Utländsk,246,2019
1384C1270,Kvinnor,Svensk,913,2019
1384C1270,Kvinnor,Utländsk,120,2019
1384C1270,Män,Svensk,983,2019
1384C1270,Män,Utländsk,109,2019
1384C1270,Totalt,Svensk,1896,2019
1384C1270,Totalt,Utländsk,229,2019
1384C1280,Kvinnor,Svensk,861,2019
1384C1280,Kvinnor,Utländsk,73,2019
1384C1280,Män,Svensk,860,2019
1384C1280,Män,Utländsk,70,2019
1384C1280,Totalt,Svensk,1721,2019
1384C1280,Totalt,Utländsk,143,2019
1384C1290,Kvinnor,Svensk,1025,2019
1384C1290,Kvinnor,Utländsk,109,2019
1384C1290,Män,Svensk,1079,2019
1384C1290,Män,Utländsk,85,2019
1384C1290,Totalt,Svensk,2104,2019
1384C1290,Totalt,Utländsk,194,2019
1384C1300,Kvinnor,Svensk,380,2019
1384C1300,Kvinnor,Utländsk,62,2019
1384C1300,Män,Svensk,446,2019
1384C1300,Män,Utländsk,40,2019
1384C1300,Totalt,Svensk,826,2019
1384C1300,Totalt,Utländsk,102,2019
1384C1310,Kvinnor,Svensk,864,2019
1384C1310,Kvinnor,Utländsk,112,2019
1384C1310,Män,Svensk,772,2019
1384C1310,Män,Utländsk,92,2019
1384C1310,Totalt,Svensk,1636,2019
1384C1310,Totalt,Utländsk,204,2019
1384C1320,Kvinnor,Svensk,985,2019
1384C1320,Kvinnor,Utländsk,110,2019
1384C1320,Män,Svensk,950,2019
1384C1320,Män,Utländsk,88,2019
1384C1320,Totalt,Svensk,1935,2019
1384C1320,Totalt,Utländsk,198,2019
1814A0010,Kvinnor,Svensk,653,2019
1814A0010,Kvinnor,Utländsk,28,2019
1814A0010,Män,Svensk,743,2019
1814A0010,Män,Utländsk,31,2019
1814A0010,Totalt,Svensk,1396,2019
1814A0010,Totalt,Utländsk,59,2019
1814A0020,Kvinnor,Svensk,465,2019
1814A0020,Kvinnor,Utländsk,35,2019
1814A0020,Män,Svensk,491,2019
1814A0020,Män,Utländsk,50,2019
1814A0020,Totalt,Svensk,956,2019
1814A0020,Totalt,Utländsk,85,2019
1814A0030,Kvinnor,Svensk,592,2019
1814A0030,Kvinnor,Utländsk,38,2019
1814A0030,Män,Svensk,709,2019
1814A0030,Män,Utländsk,43,2019
1814A0030,Totalt,Svensk,1301,2019
1814A0030,Totalt,Utländsk,81,2019
1814B2010,Kvinnor,Svensk,690,2019
1814B2010,Kvinnor,Utländsk,58,2019
1814B2010,Män,Svensk,739,2019
1814B2010,Män,Utländsk,63,2019
1814B2010,Totalt,Svensk,1429,2019
1814B2010,Totalt,Utländsk,121,2019
1814C1010,Kvinnor,Svensk,769,2019
1814C1010,Kvinnor,Utländsk,95,2019
1814C1010,Män,Svensk,841,2019
1814C1010,Män,Utländsk,72,2019
1814C1010,Totalt,Svensk,1610,2019
1814C1010,Totalt,Utländsk,167,2019
1814C1020,Kvinnor,Svensk,446,2019
1814C1020,Kvinnor,Utländsk,79,2019
1814C1020,Män,Svensk,395,2019
1814C1020,Män,Utländsk,109,2019
1814C1020,Totalt,Svensk,841,2019
1814C1020,Totalt,Utländsk,188,2019
1860A0010,Kvinnor,Svensk,595,2019
1860A0010,Kvinnor,Utländsk,115,2019
1860A0010,Män,Svensk,663,2019
1860A0010,Män,Utländsk,100,2019
1860A0010,Totalt,Svensk,1258,2019
1860A0010,Totalt,Utländsk,215,2019
1860A0020,Kvinnor,Svensk,388,2019
1860A0020,Kvinnor,Utländsk,81,2019
1860A0020,Män,Svensk,465,2019
1860A0020,Män,Utländsk,81,2019
1860A0020,Totalt,Svensk,853,2019
1860A0020,Totalt,Utländsk,162,2019
1860C1010,Kvinnor,Svensk,552,2019
1860C1010,Kvinnor,Utländsk,183,2019
1860C1010,Män,Svensk,604,2019
1860C1010,Män,Utländsk,243,2019
1860C1010,Totalt,Svensk,1156,2019
1860C1010,Totalt,Utländsk,426,2019
1860C1020,Kvinnor,Svensk,607,2019
1860C1020,Kvinnor,Utländsk,208,2019
1860C1020,Män,Svensk,589,2019
1860C1020,Män,Utländsk,209,2019
1860C1020,Totalt,Svensk,1196,2019
1860C1020,Totalt,Utländsk,417,2019
1861A0010,Kvinnor,Svensk,705,2019
1861A0010,Kvinnor,Utländsk,77,2019
1861A0010,Män,Svensk,773,2019
1861A0010,Män,Utländsk,77,2019
1861A0010,Totalt,Svensk,1478,2019
1861A0010,Totalt,Utländsk,154,2019
1861A0020,Kvinnor,Svensk,768,2019
1861A0020,Kvinnor,Utländsk,69,2019
1861A0020,Män,Svensk,872,2019
1861A0020,Män,Utländsk,70,2019
1861A0020,Totalt,Svensk,1640,2019
