DeSO.1,Kon,UtlBakgrund,values,Year
1275C1020,Totalt,Utländsk,590,2019
1275C1030,Kvinnor,Svensk,550,2019
1275C1030,Kvinnor,Utländsk,160,2019
1275C1030,Män,Svensk,569,2019
1275C1030,Män,Utländsk,188,2019
1275C1030,Totalt,Svensk,1119,2019
1275C1030,Totalt,Utländsk,348,2019
1275C1040,Kvinnor,Svensk,522,2019
1275C1040,Kvinnor,Utländsk,317,2019
1275C1040,Män,Svensk,520,2019
1275C1040,Män,Utländsk,412,2019
1275C1040,Totalt,Svensk,1042,2019
1275C1040,Totalt,Utländsk,729,2019
1276A0010,Kvinnor,Svensk,669,2019
1276A0010,Kvinnor,Utländsk,134,2019
1276A0010,Män,Svensk,763,2019
1276A0010,Män,Utländsk,130,2019
1276A0010,Totalt,Svensk,1432,2019
1276A0010,Totalt,Utländsk,264,2019
1276A0020,Kvinnor,Svensk,352,2019
1276A0020,Kvinnor,Utländsk,91,2019
1276A0020,Män,Svensk,409,2019
1276A0020,Män,Utländsk,75,2019
1276A0020,Totalt,Svensk,761,2019
1276A0020,Totalt,Utländsk,166,2019
1276A0030,Kvinnor,Svensk,561,2019
1276A0030,Kvinnor,Utländsk,110,2019
1276A0030,Män,Svensk,627,2019
1276A0030,Män,Utländsk,107,2019
1276A0030,Totalt,Svensk,1188,2019
1276A0030,Totalt,Utländsk,217,2019
1276B2010,Kvinnor,Svensk,902,2019
1276B2010,Kvinnor,Utländsk,220,2019
1276B2010,Män,Svensk,921,2019
1276B2010,Män,Utländsk,265,2019
1276B2010,Totalt,Svensk,1823,2019
1276B2010,Totalt,Utländsk,485,2019
1276B3010,Kvinnor,Svensk,783,2019
1276B3010,Kvinnor,Utländsk,212,2019
1276B3010,Män,Svensk,840,2019
1276B3010,Män,Utländsk,233,2019
1276B3010,Totalt,Svensk,1623,2019
1276B3010,Totalt,Utländsk,445,2019
1276C1010,Kvinnor,Svensk,894,2019
1276C1010,Kvinnor,Utländsk,334,2019
1276C1010,Män,Svensk,923,2019
1276C1010,Män,Utländsk,357,2019
1276C1010,Totalt,Svensk,1817,2019
1276C1010,Totalt,Utländsk,691,2019
1276C1020,Kvinnor,Svensk,696,2019
1276C1020,Kvinnor,Utländsk,364,2019
1276C1020,Män,Svensk,673,2019
1276C1020,Män,Utländsk,371,2019
1276C1020,Totalt,Svensk,1369,2019
1276C1020,Totalt,Utländsk,735,2019
1276C1030,Kvinnor,Svensk,622,2019
1276C1030,Kvinnor,Utländsk,179,2019
1276C1030,Män,Svensk,656,2019
1276C1030,Män,Utländsk,211,2019
1276C1030,Totalt,Svensk,1278,2019
1276C1030,Totalt,Utländsk,390,2019
1276C1040,Kvinnor,Svensk,681,2019
1276C1040,Kvinnor,Utländsk,88,2019
1276C1040,Män,Svensk,665,2019
1276C1040,Män,Utländsk,108,2019
1276C1040,Totalt,Svensk,1346,2019
1276C1040,Totalt,Utländsk,196,2019
1276C1050,Kvinnor,Svensk,495,2019
1276C1050,Kvinnor,Utländsk,287,2019
1276C1050,Män,Svensk,482,2019
1276C1050,Män,Utländsk,266,2019
1276C1050,Totalt,Svensk,977,2019
1276C1050,Totalt,Utländsk,553,2019
1277A0010,Kvinnor,Svensk,291,2019
1277A0010,Kvinnor,Utländsk,46,2019
1277A0010,Män,Svensk,351,2019
1277A0010,Män,Utländsk,53,2019
1277A0010,Totalt,Svensk,642,2019
1277A0010,Totalt,Utländsk,99,2019
1277B2010,Kvinnor,Svensk,825,2019
1277B2010,Kvinnor,Utländsk,382,2019
1277B2010,Män,Svensk,887,2019
1277B2010,Män,Utländsk,417,2019
1277B2010,Totalt,Svensk,1712,2019
1277B2010,Totalt,Utländsk,799,2019
1277B3010,Kvinnor,Svensk,727,2019
1277B3010,Kvinnor,Utländsk,211,2019
1277B3010,Män,Svensk,775,2019
1277B3010,Män,Utländsk,266,2019
1277B3010,Totalt,Svensk,1502,2019
1277B3010,Totalt,Utländsk,477,2019
1277C1010,Kvinnor,Svensk,224,2019
1277C1010,Kvinnor,Utländsk,162,2019
1277C1010,Män,Svensk,255,2019
1277C1010,Män,Utländsk,183,2019
1277C1010,Totalt,Svensk,479,2019
1277C1010,Totalt,Utländsk,345,2019
1277C1020,Kvinnor,Svensk,450,2019
1277C1020,Kvinnor,Utländsk,297,2019
1277C1020,Män,Svensk,493,2019
1277C1020,Män,Utländsk,307,2019
1277C1020,Totalt,Svensk,943,2019
1277C1020,Totalt,Utländsk,604,2019
1277C1030,Kvinnor,Svensk,833,2019
1277C1030,Kvinnor,Utländsk,157,2019
1277C1030,Män,Svensk,884,2019
1277C1030,Män,Utländsk,170,2019
1277C1030,Totalt,Svensk,1717,2019
1277C1030,Totalt,Utländsk,327,2019
1277C1040,Kvinnor,Svensk,261,2019
1277C1040,Kvinnor,Utländsk,523,2019
1277C1040,Män,Svensk,249,2019
1277C1040,Män,Utländsk,561,2019
1277C1040,Totalt,Svensk,510,2019
1277C1040,Totalt,Utländsk,1084,2019
1277C1050,Kvinnor,Svensk,669,2019
1277C1050,Kvinnor,Utländsk,361,2019
1277C1050,Män,Svensk,624,2019
1277C1050,Män,Utländsk,412,2019
1277C1050,Totalt,Svensk,1293,2019
1277C1050,Totalt,Utländsk,773,2019
1277C1060,Kvinnor,Svensk,369,2019
1277C1060,Kvinnor,Utländsk,165,2019
1277C1060,Män,Svensk,403,2019
1277C1060,Män,Utländsk,139,2019
1277C1060,Totalt,Svensk,772,2019
1277C1060,Totalt,Utländsk,304,2019
1277C1070,Kvinnor,Svensk,492,2019
1277C1070,Kvinnor,Utländsk,294,2019
1277C1070,Män,Svensk,487,2019
1277C1070,Män,Utländsk,285,2019
1277C1070,Totalt,Svensk,979,2019
1277C1070,Totalt,Utländsk,579,2019
1278A0010,Kvinnor,Svensk,717,2019
1278A0010,Kvinnor,Utländsk,75,2019
1278A0010,Män,Svensk,750,2019
1278A0010,Män,Utländsk,95,2019
1278A0010,Totalt,Svensk,1467,2019
1278A0010,Totalt,Utländsk,170,2019
1278A0020,Kvinnor,Svensk,847,2019
1278A0020,Kvinnor,Utländsk,136,2019
1278A0020,Män,Svensk,916,2019
1278A0020,Män,Utländsk,141,2019
1278A0020,Totalt,Svensk,1763,2019
1278A0020,Totalt,Utländsk,277,2019
1278B2010,Kvinnor,Svensk,553,2019
1278B2010,Kvinnor,Utländsk,133,2019
1278B2010,Män,Svensk,576,2019
1278B2010,Män,Utländsk,125,2019
1278B2010,Totalt,Svensk,1129,2019
1278B2010,Totalt,Utländsk,258,2019
1278B2020,Kvinnor,Svensk,397,2019
1278B2020,Kvinnor,Utländsk,136,2019
1278B2020,Män,Svensk,386,2019
1278B2020,Män,Utländsk,159,2019
1278B2020,Totalt,Svensk,783,2019
1278B2020,Totalt,Utländsk,295,2019
1278B2030,Kvinnor,Svensk,435,2019
1278B2030,Kvinnor,Utländsk,130,2019
1278B2030,Män,Svensk,459,2019
1278B2030,Män,Utländsk,144,2019
1278B2030,Totalt,Svensk,894,2019
1278B2030,Totalt,Utländsk,274,2019
1278B3010,Kvinnor,Svensk,543,2019
1278B3010,Kvinnor,Utländsk,72,2019
1278B3010,Män,Svensk,519,2019
1278B3010,Män,Utländsk,58,2019
1278B3010,Totalt,Svensk,1062,2019
1278B3010,Totalt,Utländsk,130,2019
1278C1010,Kvinnor,Svensk,826,2019
1278C1010,Kvinnor,Utländsk,183,2019
1278C1010,Män,Svensk,812,2019
1278C1010,Män,Utländsk,158,2019
1278C1010,Totalt,Svensk,1638,2019
1278C1010,Totalt,Utländsk,341,2019
1278C1020,Kvinnor,Svensk,1023,2019
1278C1020,Kvinnor,Utländsk,212,2019
1278C1020,Män,Svensk,852,2019
1278C1020,Män,Utländsk,195,2019
1278C1020,Totalt,Svensk,1875,2019
1278C1020,Totalt,Utländsk,407,2019
1278C1030,Kvinnor,Svensk,1007,2019
1278C1030,Kvinnor,Utländsk,175,2019
1278C1030,Män,Svensk,1034,2019
1278C1030,Män,Utländsk,149,2019
1278C1030,Totalt,Svensk,2041,2019
1278C1030,Totalt,Utländsk,324,2019
1280C1010,Kvinnor,Svensk,831,2019
1280C1010,Kvinnor,Utländsk,172,2019
1280C1010,Män,Svensk,863,2019
1280C1010,Män,Utländsk,171,2019
1280C1010,Totalt,Svensk,1694,2019
1280C1010,Totalt,Utländsk,343,2019
1280C1020,Kvinnor,Svensk,557,2019
1280C1020,Kvinnor,Utländsk,132,2019
1280C1020,Män,Svensk,538,2019
1280C1020,Män,Utländsk,150,2019
1280C1020,Totalt,Svensk,1095,2019
1280C1020,Totalt,Utländsk,282,2019
1280C1030,Kvinnor,Svensk,708,2019
1280C1030,Kvinnor,Utländsk,223,2019
1280C1030,Män,Svensk,704,2019
1280C1030,Män,Utländsk,233,2019
1280C1030,Totalt,Svensk,1412,2019
1280C1030,Totalt,Utländsk,456,2019
1280C1040,Kvinnor,Svensk,748,2019
1280C1040,Kvinnor,Utländsk,209,2019
1280C1040,Män,Svensk,730,2019
1280C1040,Män,Utländsk,222,2019
1280C1040,Totalt,Svensk,1478,2019
1280C1040,Totalt,Utländsk,431,2019
1280C1050,Kvinnor,Svensk,814,2019
1280C1050,Kvinnor,Utländsk,454,2019
1280C1050,Män,Svensk,849,2019
1280C1050,Män,Utländsk,466,2019
1280C1050,Totalt,Svensk,1663,2019
1280C1050,Totalt,Utländsk,920,2019
1280C1060,Kvinnor,Svensk,427,2019
1280C1060,Kvinnor,Utländsk,396,2019
1280C1060,Män,Svensk,433,2019
1280C1060,Män,Utländsk,424,2019
1280C1060,Totalt,Svensk,860,2019
1280C1060,Totalt,Utländsk,820,2019
1280C1070,Kvinnor,Svensk,389,2019
1280C1070,Kvinnor,Utländsk,541,2019
1280C1070,Män,Svensk,359,2019
1280C1070,Män,Utländsk,573,2019
1280C1070,Totalt,Svensk,748,2019
1280C1070,Totalt,Utländsk,1114,2019
1280C1080,Kvinnor,Svensk,480,2019
1280C1080,Kvinnor,Utländsk,253,2019
1280C1080,Män,Svensk,474,2019
1280C1080,Män,Utländsk,274,2019
1280C1080,Totalt,Svensk,954,2019
1280C1080,Totalt,Utländsk,527,2019
1280C1090,Kvinnor,Svensk,779,2019
1280C1090,Kvinnor,Utländsk,344,2019
1280C1090,Män,Svensk,784,2019
1280C1090,Män,Utländsk,380,2019
1280C1090,Totalt,Svensk,1563,2019
1280C1090,Totalt,Utländsk,724,2019
1280C1100,Kvinnor,Svensk,486,2019
1280C1100,Kvinnor,Utländsk,289,2019
1280C1100,Män,Svensk,530,2019
1280C1100,Män,Utländsk,318,2019
1280C1100,Totalt,Svensk,1016,2019
1280C1100,Totalt,Utländsk,607,2019
1280C1110,Kvinnor,Svensk,615,2019
1280C1110,Kvinnor,Utländsk,551,2019
1280C1110,Män,Svensk,580,2019
1280C1110,Män,Utländsk,640,2019
1280C1110,Totalt,Svensk,1195,2019
1280C1110,Totalt,Utländsk,1191,2019
1280C1120,Kvinnor,Svensk,404,2019
1280C1120,Kvinnor,Utländsk,138,2019
1280C1120,Män,Svensk,418,2019
1280C1120,Män,Utländsk,163,2019
1280C1120,Totalt,Svensk,822,2019
1280C1120,Totalt,Utländsk,301,2019
1280C1130,Kvinnor,Svensk,580,2019
1280C1130,Kvinnor,Utländsk,325,2019
1280C1130,Män,Svensk,543,2019
1280C1130,Män,Utländsk,341,2019
1280C1130,Totalt,Svensk,1123,2019
1280C1130,Totalt,Utländsk,666,2019
1280C1140,Kvinnor,Svensk,591,2019
1280C1140,Kvinnor,Utländsk,116,2019
1280C1140,Män,Svensk,574,2019
1280C1140,Män,Utländsk,147,2019
1280C1140,Totalt,Svensk,1165,2019
1280C1140,Totalt,Utländsk,263,2019
1280C1150,Kvinnor,Svensk,450,2019
1280C1150,Kvinnor,Utländsk,383,2019
1280C1150,Män,Svensk,358,2019
1280C1150,Män,Utländsk,360,2019
1280C1150,Totalt,Svensk,808,2019
1280C1150,Totalt,Utländsk,743,2019
1280C1160,Kvinnor,Svensk,511,2019
1280C1160,Kvinnor,Utländsk,517,2019
1280C1160,Män,Svensk,514,2019
1280C1160,Män,Utländsk,549,2019
1280C1160,Totalt,Svensk,1025,2019
1280C1160,Totalt,Utländsk,1066,2019
1280C1170,Kvinnor,Svensk,434,2019
1280C1170,Kvinnor,Utländsk,1111,2019
1280C1170,Män,Svensk,332,2019
1280C1170,Män,Utländsk,1221,2019
1280C1170,Totalt,Svensk,766,2019
1280C1170,Totalt,Utländsk,2332,2019
1280C1180,Kvinnor,Svensk,202,2019
1280C1180,Kvinnor,Utländsk,689,2019
1280C1180,Män,Svensk,210,2019
1280C1180,Män,Utländsk,724,2019
1280C1180,Totalt,Svensk,412,2019
1280C1180,Totalt,Utländsk,1413,2019
1280C1190,Kvinnor,Svensk,946,2019
1280C1190,Kvinnor,Utländsk,316,2019
1280C1190,Män,Svensk,922,2019
1280C1190,Män,Utländsk,318,2019
1280C1190,Totalt,Svensk,1868,2019
1280C1190,Totalt,Utländsk,634,2019
1280C1200,Kvinnor,Svensk,360,2019
1280C1200,Kvinnor,Utländsk,507,2019
1280C1200,Män,Svensk,371,2019
1280C1200,Män,Utländsk,491,2019
1280C1200,Totalt,Svensk,731,2019
1280C1200,Totalt,Utländsk,998,2019
1280C1210,Kvinnor,Svensk,252,2019
1280C1210,Kvinnor,Utländsk,727,2019
1280C1210,Män,Svensk,230,2019
1280C1210,Män,Utländsk,855,2019
1280C1210,Totalt,Svensk,482,2019
1280C1210,Totalt,Utländsk,1582,2019
1280C1220,Kvinnor,Svensk,458,2019
1280C1220,Kvinnor,Utländsk,406,2019
1280C1220,Män,Svensk,461,2019
1280C1220,Män,Utländsk,395,2019
1280C1220,Totalt,Svensk,919,2019
1280C1220,Totalt,Utländsk,801,2019
1280C1230,Kvinnor,Svensk,261,2019
1280C1230,Kvinnor,Utländsk,634,2019
1280C1230,Män,Svensk,283,2019
1280C1230,Män,Utländsk,658,2019
1280C1230,Totalt,Svensk,544,2019
1280C1230,Totalt,Utländsk,1292,2019
1280C1240,Kvinnor,Svensk,193,2019
1280C1240,Kvinnor,Utländsk,832,2019
1280C1240,Män,Svensk,196,2019
1280C1240,Män,Utländsk,897,2019
1280C1240,Totalt,Svensk,389,2019
1280C1240,Totalt,Utländsk,1729,2019
1280C1250,Kvinnor,Svensk,679,2019
1280C1250,Kvinnor,Utländsk,178,2019
1280C1250,Män,Svensk,674,2019
1280C1250,Män,Utländsk,150,2019
1280C1250,Totalt,Svensk,1353,2019
1280C1250,Totalt,Utländsk,328,2019
1280C1260,Kvinnor,Svensk,235,2019
1280C1260,Kvinnor,Utländsk,552,2019
1280C1260,Män,Svensk,176,2019
1280C1260,Män,Utländsk,566,2019
1280C1260,Totalt,Svensk,411,2019
1280C1260,Totalt,Utländsk,1118,2019
1280C1270,Kvinnor,Svensk,725,2019
1280C1270,Kvinnor,Utländsk,1044,2019
1280C1270,Män,Svensk,829,2019
1280C1270,Män,Utländsk,1065,2019
1280C1270,Totalt,Svensk,1554,2019
1280C1270,Totalt,Utländsk,2109,2019
1280C1280,Kvinnor,Svensk,476,2019
1280C1280,Kvinnor,Utländsk,415,2019
1280C1280,Män,Svensk,465,2019
1280C1280,Män,Utländsk,426,2019
1280C1280,Totalt,Svensk,941,2019
1280C1280,Totalt,Utländsk,841,2019
1280C1290,Kvinnor,Svensk,215,2019
1280C1290,Kvinnor,Utländsk,819,2019
1280C1290,Män,Svensk,204,2019
1280C1290,Män,Utländsk,865,2019
1280C1290,Totalt,Svensk,419,2019
1280C1290,Totalt,Utländsk,1684,2019
1280C1300,Kvinnor,Svensk,299,2019
1280C1300,Kvinnor,Utländsk,582,2019
1280C1300,Män,Svensk,275,2019
1280C1300,Män,Utländsk,588,2019
1280C1300,Totalt,Svensk,574,2019
1280C1300,Totalt,Utländsk,1170,2019
1280C1310,Kvinnor,Svensk,143,2019
1280C1310,Kvinnor,Utländsk,720,2019
1280C1310,Män,Svensk,145,2019
1280C1310,Män,Utländsk,685,2019
1280C1310,Totalt,Svensk,288,2019
1280C1310,Totalt,Utländsk,1405,2019
1280C1320,Kvinnor,Svensk,149,2019
1280C1320,Kvinnor,Utländsk,882,2019
1280C1320,Män,Svensk,150,2019
1280C1320,Män,Utländsk,993,2019
1280C1320,Totalt,Svensk,299,2019
1280C1320,Totalt,Utländsk,1875,2019
1280C1330,Kvinnor,Svensk,271,2019
1280C1330,Kvinnor,Utländsk,458,2019
1280C1330,Män,Svensk,256,2019
1280C1330,Män,Utländsk,481,2019
1280C1330,Totalt,Svensk,527,2019
1280C1330,Totalt,Utländsk,939,2019
1280C1340,Kvinnor,Svensk,887,2019
1280C1340,Kvinnor,Utländsk,297,2019
1280C1340,Män,Svensk,871,2019
1280C1340,Män,Utländsk,288,2019
1280C1340,Totalt,Svensk,1758,2019
1280C1340,Totalt,Utländsk,585,2019
1280C1350,Kvinnor,Svensk,183,2019
1280C1350,Kvinnor,Utländsk,867,2019
1280C1350,Män,Svensk,170,2019
1280C1350,Män,Utländsk,885,2019
1280C1350,Totalt,Svensk,353,2019
1280C1350,Totalt,Utländsk,1752,2019
1280C1360,Kvinnor,Svensk,265,2019
1280C1360,Kvinnor,Utländsk,490,2019
1280C1360,Män,Svensk,235,2019
1280C1360,Män,Utländsk,510,2019
1280C1360,Totalt,Svensk,500,2019
1280C1360,Totalt,Utländsk,1000,2019
1280C1370,Kvinnor,Svensk,351,2019
1280C1370,Kvinnor,Utländsk,623,2019
1280C1370,Män,Svensk,338,2019
1280C1370,Män,Utländsk,619,2019
1280C1370,Totalt,Svensk,689,2019
1280C1370,Totalt,Utländsk,1242,2019
1280C1380,Kvinnor,Svensk,255,2019
1280C1380,Kvinnor,Utländsk,935,2019
1280C1380,Män,Svensk,234,2019
1280C1380,Män,Utländsk,1012,2019
1280C1380,Totalt,Svensk,489,2019
1280C1380,Totalt,Utländsk,1947,2019
1280C1390,Kvinnor,Svensk,370,2019
1280C1390,Kvinnor,Utländsk,575,2019
1280C1390,Män,Svensk,321,2019
1280C1390,Män,Utländsk,594,2019
1280C1390,Totalt,Svensk,691,2019
1280C1390,Totalt,Utländsk,1169,2019
1280C1400,Kvinnor,Svensk,615,2019
1280C1400,Kvinnor,Utländsk,374,2019
1280C1400,Män,Svensk,628,2019
1280C1400,Män,Utländsk,401,2019
1280C1400,Totalt,Svensk,1243,2019
1280C1400,Totalt,Utländsk,775,2019
1280C1410,Kvinnor,Svensk,540,2019
1280C1410,Kvinnor,Utländsk,125,2019
1280C1410,Män,Svensk,554,2019
1280C1410,Män,Utländsk,108,2019
1280C1410,Totalt,Svensk,1094,2019
1280C1410,Totalt,Utländsk,233,2019
1280C1420,Kvinnor,Svensk,410,2019
1280C1420,Kvinnor,Utländsk,391,2019
1280C1420,Män,Svensk,349,2019
1280C1420,Män,Utländsk,356,2019
1280C1420,Totalt,Svensk,759,2019
1280C1420,Totalt,Utländsk,747,2019
1280C1430,Kvinnor,Svensk,185,2019
1280C1430,Kvinnor,Utländsk,1097,2019
1280C1430,Män,Svensk,149,2019
1280C1430,Män,Utländsk,1151,2019
1280C1430,Totalt,Svensk,334,2019
1280C1430,Totalt,Utländsk,2248,2019
1280C1440,Kvinnor,Svensk,1061,2019
1280C1440,Kvinnor,Utländsk,612,2019
1280C1440,Män,Svensk,920,2019
1280C1440,Män,Utländsk,539,2019
1280C1440,Totalt,Svensk,1981,2019
1280C1440,Totalt,Utländsk,1151,2019
1280C1450,Kvinnor,Svensk,398,2019
1280C1450,Kvinnor,Utländsk,445,2019
1280C1450,Män,Svensk,400,2019
1280C1450,Män,Utländsk,474,2019
1280C1450,Totalt,Svensk,798,2019
1280C1450,Totalt,Utländsk,919,2019
1280C1460,Kvinnor,Svensk,249,2019
1280C1460,Kvinnor,Utländsk,648,2019
1280C1460,Män,Svensk,212,2019
1280C1460,Män,Utländsk,656,2019
1280C1460,Totalt,Svensk,461,2019
1280C1460,Totalt,Utländsk,1304,2019
1280C1470,Kvinnor,Svensk,163,2019
1280C1470,Kvinnor,Utländsk,660,2019
1280C1470,Män,Svensk,151,2019
1280C1470,Män,Utländsk,701,2019
1280C1470,Totalt,Svensk,314,2019
1280C1470,Totalt,Utländsk,1361,2019
1280C1480,Kvinnor,Svensk,77,2019
1280C1480,Kvinnor,Utländsk,696,2019
1280C1480,Män,Svensk,84,2019
1280C1480,Män,Utländsk,671,2019
1280C1480,Totalt,Svensk,161,2019
1280C1480,Totalt,Utländsk,1367,2019
1280C1490,Kvinnor,Svensk,340,2019
1280C1490,Kvinnor,Utländsk,305,2019
1280C1490,Män,Svensk,334,2019
1280C1490,Män,Utländsk,324,2019
1280C1490,Totalt,Svensk,674,2019
1280C1490,Totalt,Utländsk,629,2019
1280C1500,Kvinnor,Svensk,556,2019
1280C1500,Kvinnor,Utländsk,388,2019
1280C1500,Män,Svensk,498,2019
1280C1500,Män,Utländsk,404,2019
1280C1500,Totalt,Svensk,1054,2019
1280C1500,Totalt,Utländsk,792,2019
1280C1510,Kvinnor,Svensk,442,2019
1280C1510,Kvinnor,Utländsk,747,2019
1280C1510,Män,Svensk,421,2019
1280C1510,Män,Utländsk,797,2019
1280C1510,Totalt,Svensk,863,2019
1280C1510,Totalt,Utländsk,1544,2019
1280C1520,Kvinnor,Svensk,196,2019
1280C1520,Kvinnor,Utländsk,523,2019
1280C1520,Män,Svensk,166,2019
1280C1520,Män,Utländsk,529,2019
1280C1520,Totalt,Svensk,362,2019
1280C1520,Totalt,Utländsk,1052,2019
1280C1530,Kvinnor,Svensk,212,2019
1280C1530,Kvinnor,Utländsk,658,2019
1280C1530,Män,Svensk,182,2019
1280C1530,Män,Utländsk,843,2019
1280C1530,Totalt,Svensk,394,2019
1280C1530,Totalt,Utländsk,1501,2019
1280C1540,Kvinnor,Svensk,562,2019
1280C1540,Kvinnor,Utländsk,186,2019
1280C1540,Män,Svensk,560,2019
1280C1540,Män,Utländsk,160,2019
1280C1540,Totalt,Svensk,1122,2019
1280C1540,Totalt,Utländsk,346,2019
1280C1550,Kvinnor,Svensk,703,2019
1280C1550,Kvinnor,Utländsk,381,2019
1280C1550,Män,Svensk,646,2019
1280C1550,Män,Utländsk,426,2019
1280C1550,Totalt,Svensk,1349,2019
1280C1550,Totalt,Utländsk,807,2019
1280C1560,Kvinnor,Svensk,812,2019
1280C1560,Kvinnor,Utländsk,106,2019
1280C1560,Män,Svensk,855,2019
1280C1560,Män,Utländsk,105,2019
1280C1560,Totalt,Svensk,1667,2019
1280C1560,Totalt,Utländsk,211,2019
1280C1570,Kvinnor,Svensk,399,2019
1280C1570,Kvinnor,Utländsk,258,2019
1280C1570,Män,Svensk,341,2019
1280C1570,Män,Utländsk,261,2019
1280C1570,Totalt,Svensk,740,2019
1280C1570,Totalt,Utländsk,519,2019
1280C1580,Kvinnor,Svensk,225,2019
1280C1580,Kvinnor,Utländsk,714,2019
1280C1580,Män,Svensk,243,2019
1280C1580,Män,Utländsk,788,2019
1280C1580,Totalt,Svensk,468,2019
1280C1580,Totalt,Utländsk,1502,2019
1280C1590,Kvinnor,Svensk,690,2019
1280C1590,Kvinnor,Utländsk,461,2019
1280C1590,Män,Svensk,483,2019
1280C1590,Män,Utländsk,402,2019
1280C1590,Totalt,Svensk,1173,2019
1280C1590,Totalt,Utländsk,863,2019
1280C1600,Kvinnor,Svensk,198,2019
1280C1600,Kvinnor,Utländsk,670,2019
1280C1600,Män,Svensk,202,2019
1280C1600,Män,Utländsk,698,2019
1280C1600,Totalt,Svensk,400,2019
1280C1600,Totalt,Utländsk,1368,2019
1280C1610,Kvinnor,Svensk,288,2019
1280C1610,Kvinnor,Utländsk,576,2019
1280C1610,Män,Svensk,292,2019
1280C1610,Män,Utländsk,599,2019
1280C1610,Totalt,Svensk,580,2019
1280C1610,Totalt,Utländsk,1175,2019
1280C1620,Kvinnor,Svensk,329,2019
1280C1620,Kvinnor,Utländsk,409,2019
1280C1620,Män,Svensk,268,2019
1280C1620,Män,Utländsk,429,2019
1280C1620,Totalt,Svensk,597,2019
1280C1620,Totalt,Utländsk,838,2019
1280C1630,Kvinnor,Svensk,708,2019
1280C1630,Kvinnor,Utländsk,210,2019
1280C1630,Män,Svensk,634,2019
1280C1630,Män,Utländsk,194,2019
1280C1630,Totalt,Svensk,1342,2019
1280C1630,Totalt,Utländsk,404,2019
1280C1640,Kvinnor,Svensk,625,2019
1280C1640,Kvinnor,Utländsk,140,2019
1280C1640,Män,Svensk,640,2019
1280C1640,Män,Utländsk,148,2019
1280C1640,Totalt,Svensk,1265,2019
1280C1640,Totalt,Utländsk,288,2019
1280C1650,Kvinnor,Svensk,461,2019
1280C1650,Kvinnor,Utländsk,299,2019
1280C1650,Män,Svensk,363,2019
1280C1650,Män,Utländsk,254,2019
1280C1650,Totalt,Svensk,824,2019
1280C1650,Totalt,Utländsk,553,2019
1280C1660,Kvinnor,Svensk,679,2019
1280C1660,Kvinnor,Utländsk,117,2019
1280C1660,Män,Svensk,644,2019
1280C1660,Män,Utländsk,117,2019
1280C1660,Totalt,Svensk,1323,2019
1280C1660,Totalt,Utländsk,234,2019
1280C1670,Kvinnor,Svensk,589,2019
1280C1670,Kvinnor,Utländsk,143,2019
1280C1670,Män,Svensk,563,2019
1280C1670,Män,Utländsk,135,2019
1280C1670,Totalt,Svensk,1152,2019
1280C1670,Totalt,Utländsk,278,2019
1280C1680,Kvinnor,Svensk,233,2019
1280C1680,Kvinnor,Utländsk,701,2019
1280C1680,Män,Svensk,199,2019
1280C1680,Män,Utländsk,873,2019
1280C1680,Totalt,Svensk,432,2019
1280C1680,Totalt,Utländsk,1574,2019
1280C1690,Kvinnor,Svensk,30,2019
1280C1690,Kvinnor,Utländsk,694,2019
1280C1690,Män,Svensk,28,2019
1280C1690,Män,Utländsk,720,2019
1280C1690,Totalt,Svensk,58,2019
1280C1690,Totalt,Utländsk,1414,2019
1280C1700,Kvinnor,Svensk,248,2019
1280C1700,Kvinnor,Utländsk,882,2019
1280C1700,Män,Svensk,261,2019
1280C1700,Män,Utländsk,847,2019
1280C1700,Totalt,Svensk,509,2019
1280C1700,Totalt,Utländsk,1729,2019
1280C1710,Kvinnor,Svensk,275,2019
1280C1710,Kvinnor,Utländsk,805,2019
1280C1710,Män,Svensk,267,2019
1280C1710,Män,Utländsk,846,2019
1280C1710,Totalt,Svensk,542,2019
1280C1710,Totalt,Utländsk,1651,2019
1280C1720,Kvinnor,Svensk,156,2019
1280C1720,Kvinnor,Utländsk,738,2019
1280C1720,Män,Svensk,174,2019
1280C1720,Män,Utländsk,724,2019
1280C1720,Totalt,Svensk,330,2019
1280C1720,Totalt,Utländsk,1462,2019
1280C1730,Kvinnor,Svensk,495,2019
1280C1730,Kvinnor,Utländsk,391,2019
1280C1730,Män,Svensk,382,2019
1280C1730,Män,Utländsk,382,2019
1280C1730,Totalt,Svensk,877,2019
1280C1730,Totalt,Utländsk,773,2019
1280C1740,Kvinnor,Svensk,259,2019
1280C1740,Kvinnor,Utländsk,795,2019
1280C1740,Män,Svensk,255,2019
1280C1740,Män,Utländsk,839,2019
1280C1740,Totalt,Svensk,514,2019
1280C1740,Totalt,Utländsk,1634,2019
1280C1750,Kvinnor,Svensk,42,2019
1280C1750,Kvinnor,Utländsk,859,2019
1280C1750,Män,Svensk,52,2019
1280C1750,Män,Utländsk,939,2019
1280C1750,Totalt,Svensk,94,2019
1280C1750,Totalt,Utländsk,1798,2019
1280C1760,Kvinnor,Svensk,82,2019
1280C1760,Kvinnor,Utländsk,902,2019
1280C1760,Män,Svensk,65,2019
1280C1760,Män,Utländsk,867,2019
1280C1760,Totalt,Svensk,147,2019
1280C1760,Totalt,Utländsk,1769,2019
1280C1770,Kvinnor,Svensk,327,2019
1280C1770,Kvinnor,Utländsk,338,2019
